reportingOwner.relationship.isDirector,reportingOwner.relationship.isOfficer,reportingOwner.relationship.isTenPercentOwner,direct_ownership,month_sin,month_cos,high_frequency_trader,high_price,high_change_in_holdings,boxcox_amounts_shares,boxcox_amounts.pricePerShare,powertransform_holding_change_percent,scaled_filing_count_reportingOwner.name,scaled_trades_14d,kmeans,cluster
0.6674450165648844,0.4268151518780063,0.14024268550671826,0.7579132239651852,0.005138779978398971,-0.047519813916976614,0.5250069851913978,0.6043587594299923,0.3693769209276203,6.546159236033411,3.009390311013464,-0.17832525358867649,-0.013674891104721448,0.08530190390734528,1.0000000000000266,0
0.6434279884373445,0.39021850025505467,0.32118262200305137,0.6606657031117092,0.003797025313566132,-0.04095336922058301,0.4305177690868912,0.42099557898315093,0.5214674375106167,13.624114157154848,2.6260382605313586,0.18991594023792838,0.014563724147533385,-0.09084631009141644,2.6756374893466273e-14,1
